TIME,CP3,C3,F5,PO3,PO4,F6,C4,CP4
1045,0.5915397982887695,37.03784637826891,25.932954052336314,8.372717751066062,22.696428254228355,12.590687101771323,17.780341768012,1.3327797426713248
1046,-2.363435386096175,26.2318705410238,20.830746045023833,-4.98084902430627,16.325791995630116,9.501957378526058,12.750762237209816,-3.5010354205425473
1047,1.8907384339958708,33.0023638334381,37.321618288469054,-5.776827043556025,21.206316936812147,28.86633956859295,28.87757586412897,7.076711189084198
1048,4.5653012693055235,27.648031472104933,39.08716103168682,-14.050202173604841,14.5610071960277,35.28533825210919,31.733563390106724,11.921421877176346
1049,3.1216230616120257,21.16196995782498,34.94350448892416,-27.140633128316498,2.231420897286419,36.028846918295635,29.718926645983466,10.54516990280022
1050,3.9400561699071464,35.12623927527751,49.81728225253835,-24.84451518824327,6.332681881317594,54.61409044862843,46.22503219572644,19.133917149808383
1051,2.81715929685641,37.67902588240514,52.74462799939728,-22.9047709818337,7.05711630935827,61.02822173582958,50.0801525397459,22.880491834103466
1052,-3.3376455430151752,20.292166808037287,35.32666634692987,-32.86703087301799,-7.44624605339967,47.575456233190636,33.62639672438455,12.532535307548166
1053,-4.55421860561421,22.90083687681218,38.449476866688244,-28.20098625331058,-7.223377646608925,54.17114713482124,38.64970488837429,10.701806330138323
1054,0.3420530987758428,39.99718273969406,52.87260251195346,-5.177638578827365,10.09567146264946,71.02386656197157,57.12199488784368,16.91299159821286
1055,1.3215739479426345,40.49550701575549,43.38847619182453,11.71086684958196,19.460081056018513,62.808729117780445,53.98055691746813,9.902967620739208
1056,0.1162583822595804,41.28052443219845,31.174870408236842,26.267244353165673,29.744380639805627,49.98516093736,48.363113564774864,0.5172794503607072
1057,2.735269585971491,48.07262666185126,29.615610762118077,43.518294883573056,46.88039740833574,46.987791556091544,51.615666759089265,3.185467789259963
1058,3.810645200219745,28.620719168996203,9.205607135740282,38.704866742955694,42.09540319376546,27.228035901473973,34.10482065050006,2.955417761488393
1059,2.695279197439227,-2.1688184763815475,-15.193434927887829,14.361087828451447,18.705150529789666,6.0287698587809,11.136687947367887,1.0460348120374876
1060,6.458098549514685,-6.274111288622661,-7.172883352156941,1.6304911524548338,9.312801987308726,18.218098239767997,19.414649089916562,15.222808369936565
1061,9.245223274632115,-5.70738938402433,5.178170527545145,-4.032235187546505,5.492011971762851,35.22740598290876,31.627743719057147,28.79206790680012
1062,2.4362523922919226,-20.940454802789336,-3.486444163673342,-17.38041965151129,-7.972768624760566,30.57379856392585,22.458787397521917,21.762514036914048
1063,-5.724457607605055,-22.52994097513058,-1.4452469544949924,-19.36907284490166,-8.032990494490281,33.99187761129375,22.579807124208184,13.391345993355937
1064,-8.552096286404531,-11.727726966051176,11.89585985893033,-6.24502861560093,7.566742035011407,46.286980196438904,32.78558042511055,13.369296157397288
1065,-11.565903824892974,-16.192386372821833,6.204672926580487,-1.8548177950989704,12.309900262881987,38.35583218605166,24.512910831590162,6.130972944540961
1066,-12.556548869066672,-14.54916743736181,3.3635918753866543,-0.7114106262341435,15.127730325700783,32.26894659263995,20.791261826186478,0.9672234895932554
1067,-6.636239247933993,7.670357689343954,20.496868086657678,10.61024765212987,30.494103111154804,46.0827408408934,39.07534542485986,10.266264465196942
1068,-2.560372056311823,13.2913281326944,19.50551750330629,11.360273048763805,33.999436394756664,43.09834378312951,41.21086905368306,12.253354448191132
1069,-3.7424762882852334,0.8847590178601452,0.29539623519533187,-2.663467867859331,22.037105700593454,23.04028046169185,25.939843037091304,1.8372011834742787
1070,-0.3771821138496596,5.018786062932516,1.87905615068164,-3.892745743457456,23.70280080163043,24.232607676267715,30.797276484554875,3.2009860692418544
1071,6.299708268725941,11.344168996467191,8.803209168246141,3.59313538956072,31.819826468835572,31.50536258921757,40.18776675403877,11.423693181973176
1072,7.64232148186594,1.6309053421486426,-0.16193921447107407,-2.6806205422842164,24.12271182995921,23.99435129649756,33.240675137513854,9.328428033707747
1073,7.693526766421735,4.624399977737169,5.7372895716460235,-11.59745029321931,15.570913358961228,32.24426740579333,40.24142571797305,10.582927250452602
1074,9.52019929488841,19.51736479993879,25.991644571599647,-14.975858482554088,11.846848070117051,55.492062656038975,60.24202997093063,18.702213704119377
1075,6.002039028520583,12.125147221596617,22.541877142807486,-28.27417933226315,-7.29008431178416,55.01350710021527,55.39196556874924,12.37435585884641
1076,0.21891708680483113,-1.41023125733512,11.582645810495542,-38.49931290838582,-26.932023360931233,45.52358873789749,41.99632182143374,-0.6995909598917631
1077,1.4241217902821495,4.365747057142398,20.401554502539206,-22.06091155649265,-20.153707155613912,53.73808098984044,47.88609366541282,0.5945700417823971
1078,3.879531838542589,3.017627072188466,19.92554401727603,-0.27876396951394966,-6.757047019713395,52.045617377547636,45.644159083122744,2.441274337121653
1079,1.5414258348988858,-11.401048574250002,3.8690065240871245,4.5600577617789675,-4.385192129300794,35.883805383746456,29.83379893513122,-4.7238398223336695
1080,1.6274312552726085,-8.381131739825847,6.723550695672666,7.034726057159418,3.6801500430547556,40.30090922780801,34.10610491590102,-2.5465189397870436
1081,4.50303784208865,-1.5719765158297845,13.739639839559947,7.351604210402524,11.113955714350782,50.24377970539882,42.8959555700375,4.026379282240854
1082,3.7225280597161614,-13.184877650639232,-0.8186139914331951,-7.499182740522681,-0.5158707030590595,38.979159264977596,30.041472521410665,-2.8397872546385994
1083,4.938864554626783,-12.056939011625794,-4.504402055321976,-16.000064660281385,-8.693028611414174,37.239293182969504,27.348834759702818,-7.297147482888729
1084,12.107576711427798,9.14600962118761,10.479926186186223,-4.5992683653419375,-0.5180936873160911,52.24686823272056,42.83907268873202,0.09765569295096554
1085,15.399175198995666,10.900029287577125,3.4783881774037093,-1.1741866700705343,-5.547647432934413,44.564184193352034,36.536609731290625,-2.555251078116015
1086,13.02717405079371,-2.32982968742823,-16.890167978823406,-10.803292043255775,-25.391767161421587,23.08584516456994,16.233299177153114,-13.840406492434383
1087,13.472914328649416,-3.2643990085977244,-19.299854931693783,-9.513099835056632,-33.03023527380519,17.81692402188702,11.74807303908204,-13.712488022478224
1088,13.988154261971175,-10.79366391040763,-26.347864714199492,-4.425037118031357,-36.0021887028353,5.664898992741027,0.4783665861096127,-13.741248547095799
1089,9.34414175786885,-29.18578705257478,-47.20124595519993,-7.214824255937935,-42.384343677856705,-22.180164530891123,-25.53992196958298,-25.33725646104559
1090,6.002905025846053,-25.494403793246494,-48.89906453823482,-0.38684446279980134,-30.22744540627062,-32.076905013968485,-32.193711592780694,-30.21297565230315
1091,4.752811599214805,-13.261785183409017,-43.185462385212304,10.046507962131898,-10.066883942791097,-33.200389101019965,-30.343344452542894,-27.806965849643333
1092,-1.7559941281141556,-25.715183458880137,-60.070571094518684,-2.1681480857389746,-15.267817629658854,-52.82897243094859,-49.953340196884106,-35.11569611304458
1093,-7.938198429497207,-37.021551830390244,-68.45278958277858,-19.785955231657905,-29.783013553910973,-60.70787278805896,-61.307661847196925,-38.594855539883625
1094,-5.472183156045538,-26.560191498629457,-48.00855912892101,-15.716075002948832,-27.22134015108016,-39.46069529535494,-45.20915002920367,-25.447493504770193
1095,-1.2093812956885133,-22.424012632762015,-35.583270743508834,-3.482805321639887,-21.06213259606719,-27.93949638987571,-37.54345527822153,-17.99410296783318
1096,1.5264757926741543,-21.48126423096069,-33.8700883129613,10.103610748101676,-11.685127963217859,-29.83410479405627,-39.443792940451004,-21.790455101864115
1097,9.725565898380921,0.04105050391756393,-16.614242516336958,36.569230515632015,16.417102572897186,-17.604764276546263,-23.905966819935735,-16.721017845560112
1098,18.86241404887471,14.804731213992104,-8.146626826240984,55.18932451015094,37.898665996476794,-12.019822841427768,-14.87711751014722,-10.616405979400955
1099,20.363846364527944,4.9762022218498405,-23.281755049998953,44.213452620817804,28.23737786707217,-26.089345410996703,-27.890175678443132,-16.345081493991636
1100,20.108094934949847,5.239713960370376,-22.283787976645403,26.095984779871348,11.872415730674891,-21.807341973012683,-25.488969872862455,-14.764668018094905
1101,20.828575794133766,16.665694133230083,-4.957314629885365,14.439564903107252,1.600615712499014,-1.7210878514495231,-8.97730116186821,-3.0240506770503286
1102,14.776107079286106,9.05728746125918,-7.348650588705347,-5.502562447329513,-17.870213883916463,-3.7304901438801723,-14.055593604495396,-3.3893098780119484
1103,5.462478905157274,1.0747102277295246,-11.556931695757694,-22.161547781061234,-31.151719813546922,-10.615499593694748,-22.00714409112131,-8.493389229177238
1104,1.3052712001612843,11.495306214708592,2.1495657390064937,-17.184384290242566,-19.312379697047096,-1.6308655622975996,-11.84446136165425,-2.6054131878921387
1105,-3.9154423255550923,9.510014258128468,-0.3588453974125425,-11.515904942797858,-7.011353045131587,-8.847725672146312,-15.863453563676426,-3.142739292722781
1106,-14.161191548051594,-6.1096363372854805,-20.854415533131657,-16.59565599515248,-5.523196921570502,-33.39961095542614,-35.438843079580664,-15.465367746488337
1107,-20.550990257378494,-3.417723191111655,-22.571754870437267,-12.093007603492719,6.109182776283754,-38.898229141918804,-35.199982867202095,-17.143505795177425
1108,-23.097546843326736,0.3626575611806562,-19.888958505021165,-4.115144861670713,16.805389524486806,-38.568407367983795,-30.655977794527757,-12.092252571121874
1109,-28.826669780389274,-16.735223179629354,-34.23314469866107,-11.349223517043805,5.950179846415403,-52.74615692778654,-43.90274330613417,-16.763142016116227
1110,-32.304312747878,-24.133610684353144,-33.37812030425081,-15.607102613806072,-3.2361669644235587,-50.09989758826151,-43.39197327472125,-15.917857512146805
1111,-30.168087906852108,-16.997517611556695,-14.819236182104646,-7.075410827321056,1.4842768868552625,-29.286039696732473,-26.19427011549253,-3.85767148920755
1112,-31.941586422009514,-28.180187017530553,-18.791632249123886,-7.965375905570835,-1.991425233662385,-32.008560082604916,-31.280249418576307,-4.5570662689521075
1113,-37.1515709868567,-43.4108652529961,-32.92495373300839,-13.928898412104825,-6.1532076000185745,-48.226924118052565,-46.333380846534084,-15.378969393470573
1114,-36.11267258523705,-38.91814342297929,-28.669861297418684,-5.115300929196803,7.584755415411777,-49.42460617649511,-43.78390025979258,-15.978425197680801
1115,-32.17613708490485,-41.878009198488556,-30.946272005231997,1.7735677700709995,15.887351412319411,-57.79774812510608,-48.7992612495413,-17.44241031727098
1116,-29.7208230950954,-56.82335148762087,-42.985211088956646,-5.605251747191211,5.6500718407453,-74.58255303931179,-64.69516214444258,-26.15167613579649
1117,-21.983031181610638,-49.232713934932804,-27.26310065383738,-6.123980780842945,1.1172007270611894,-61.87764888628506,-54.00947240465151,-20.55035221807319
1118,-11.812680255521755,-31.768157078402655,0.9031360829019217,-2.8437021054067433,-1.8632613762114447,-35.23684378404424,-30.851747863030276,-5.634594290601223
1119,-10.284696213730387,-34.31607413830976,5.662669906736808,-18.47917916213004,-25.847825177507392,-32.01829747287306,-29.84124559998021,-5.300009059535714
1120,-13.340004745773626,-34.12119329881833,9.938017430195718,-37.675036524726984,-51.43226170252353,-31.588870686514714,-28.5236953671397,-8.599949450058475
1121,-13.417236825596312,-20.097877587748805,26.2471636932518,-41.39201334608528,-59.76868276304539,-21.833329419251903,-15.080876826076631,-2.978668286517394
1122,-15.75272033399303,-22.201801042121417,22.113626074832283,-44.53518284833772,-68.86013310322781,-33.39899094199647,-21.754634410266565,-6.300242696086823
1123,-20.131294724150482,-30.96679925133858,8.182624570005034,-44.42253255944915,-74.53726214555411,-53.93073291772345,-37.88577927901713,-16.52503295688082
1124,-18.538094712434493,-19.803092334151682,15.442297720804502,-21.169549195418725,-55.69540730818636,-51.22738234207787,-32.435353927914086,-12.873155162406402
1125,-15.893951760243604,-16.383507093701613,15.726719401670183,5.452439760755398,-34.84948096943535,-52.293933197297605,-32.56353683331426,-7.758566315718435
1126,-18.730923673672784,-35.35492636143297,-6.154096203288922,11.223209478150324,-34.698238330078475,-72.72146051777332,-53.19784929814979,-13.921457600880812
1127,-18.638557687767577,-39.97329153911085,-9.840617048353202,13.148065827625576,-33.6333247915817,-73.57391374108127,-55.05103764623202,-9.73904679683859
1128,-12.854310960746616,-29.885156583148756,3.880910902405034,17.455225955957136,-26.790670032686844,-56.08132123476746,-39.46243890026173,6.405999567975098
1129,-10.536367358933633,-32.33965354992086,1.939188506323898,6.1855357449123645,-34.2005159760784,-53.75290264143559,-39.667339567020136,10.4363083337368
1130,-10.43385198161351,-27.381095871278085,3.128973182962195,-8.178604821524544,-40.788853770932555,-49.363769003037945,-37.76569555571984,8.645342689806968
1131,-7.299120259416061,-4.4324192758162955,18.872174966325627,-8.296684072238268,-30.347945031941506,-32.135495414672434,-22.633379877782943,13.304478714758002
1132,-7.403346856120084,2.0707038411222753,13.712917086116589,-14.038787702572872,-27.303032412354302,-36.3937432365095,-28.809832583174632,7.736673852589074
1133,-11.025941980717892,-2.739874270407552,-3.7256085768553673,-29.135659237917,-35.13542597926046,-52.27204220206569,-46.87240145694237,-5.871813768260413
1134,-8.398763639485463,13.247033922086258,4.6439578400823045,-26.840504183458076,-27.10211746999578,-40.76202150339121,-38.165319947040956,-3.614315392790541
1135,-2.5149511739330705,28.806842156356794,16.413668258191922,-11.122897436971991,-10.983338246914576,-23.91553982605731,-24.276598785628945,4.152655946246229
1136,-2.0353573855480382,24.774174311827355,8.226974065174996,1.0669421747389336,-1.9161512469885107,-26.778841954869744,-28.673064474843066,-1.200922415787459
1137,-1.887966499126691,30.934024228484006,10.249128687972467,23.44015328922033,20.49531494821258,-21.703835888545562,-22.550699023807063,-3.7020199666151568
1138,1.5916685564709145,46.62238648151839,22.356519475775883,53.79423390110151,54.63957593048524,-8.606658866862022,-6.827295715544772,3.00307970888873
1139,2.0343906548397537,41.62732965689589,13.699443064874274,61.54121654049408,66.87194347136513,-15.563969176599588,-12.13880514296716,1.5248963981839179
1140,2.445209337423263,35.21513812236668,6.657268294500433,51.30217359443436,62.108173604747805,-18.234853602463843,-16.10050578990676,0.4166308140524351
1141,9.608734907335219,47.26770697145689,23.09225070415513,46.34175435193038,62.063659141545244,5.639454539573556,3.1502276283853057,13.45157308689831
1142,15.561858750371558,45.336377845136965,25.795186421070124,35.947815623104695,52.21405759458784,18.125911465483803,8.954271040598341,18.43430613329192
1143,15.078442383556489,27.03467312199787,8.62171053324018,17.766381157003863,33.19977967334671,10.341488963656786,-4.796762707203822,6.2327209924587645
1144,17.197493868303454,28.683196590611047,9.998893803366798,16.967375999259655,35.473805427026655,18.28841403547301,-0.15718601423595402,1.6046367156730046
1145,22.589550826074852,38.068970146559295,19.27854271366195,25.71481554495854,49.57333082665557,32.21247956274107,12.525272424224145,5.546650512642
1146,24.046879823792946,33.06269516350861,15.283829297713325,18.277282511173,47.99419589271019,32.94535167715057,12.662309226305863,4.385941517915221
1147,26.021149157469715,39.6569445668621,27.57082235276803,7.527668721511957,45.180791701361024,50.42819025935632,29.430850376787937,12.80234372671173
1148,31.102177367859795,56.423617979759534,53.45842074888027,4.686774731784167,49.14749913269117,81.7637829460433,59.996024791257135,32.74295876035907
1149,30.04335727318264,46.45757801355761,48.38145459189293,-7.358391505965299,38.18643032367254,81.75826519725328,60.45524863369674,37.13927941533681
1150,24.043056539566585,25.751132002412106,25.58262572899713,-19.118323224675542,23.711684532280966,62.13321928924876,43.7694619172182,28.93457611292695
1151,23.21857235918184,25.09912696177912,19.737760337343232,-8.004566964222281,30.329302544454293,57.57679790758343,43.50949385202122,30.756598951076974
1152,24.10538741152375,21.142171448116514,11.00168719226057,4.872078035041898,35.382858693180644,50.701587565996775,39.433169371175985,32.667630600636244
1153,21.33499266419549,5.587712784883486,-4.92889057499969,-0.8623782369770265,20.80958391771363,38.49371236511905,26.936930294359392,25.903201884416823
1154,21.306017580020743,7.65671861145003,4.443363725624917,-5.632251800784832,10.067416715964985,51.96821971517927,38.16733361300922,28.196138150828713
1155,23.46702772803483,14.167935110469005,20.89126462972049,-4.952860879377233,5.821104585159876,70.96124122469523,55.972933302679465,34.45077314382401
1156,19.768838943975958,-0.022307884956250135,10.846184458564426,-13.588989168280031,-7.956640760506268,60.65941993128955,48.2846400538423,24.39996664524341
1157,15.372121976049854,-5.497183149443931,3.7282599233188947,-16.67685914967837,-13.042432104877374,50.35486561664384,44.23686231233121,13.08934938291141
1158,16.861635158110257,10.786872816330963,16.517639358825484,-3.775854836008925,0.473402721924602,59.02972475158466,59.80026448244349,15.203695728542366
1159,16.991832702309466,14.474069753572401,15.778846038969034,-0.23500538638321,3.01400121289047,56.020546420751444,61.34801708698441,12.488017586814202
1160,14.151122468641798,9.212670248805395,7.876821146479893,-8.352111690328055,-7.898978383798004,48.04352181024505,54.80202624197044,4.469203540042045
1161,15.879581207410691,18.212717282013,18.481809809739758,-2.5963539029556673,-7.118247541018933,59.002076600678286,65.38585688270558,8.922613800148666
1162,18.330337586748637,15.455558561396671,18.214495420750108,8.310666046562496,-6.366157086873012,58.4708516642879,64.23161292998974,12.643926435664413
1163,15.941477348630764,-7.81701117430716,-3.9477765432777288,6.50053797120272,-19.458268187227844,35.009568178165615,40.46232022913219,3.331596805192028
1164,16.058877679215477,-12.081667679239407,-6.495154180147149,7.3227351863323555,-22.31539561651432,29.367087560318076,35.09223219019632,1.092572770839242
1165,19.595469249533046,-1.030000197834375,5.424408032059262,9.413324443178741,-15.319996951413186,37.105041510947515,43.718956096335475,7.167118729034665
1166,17.454610690796127,-6.632407009954866,-3.6563923960445885,-10.51910806256861,-25.974083698933587,24.426525781945152,32.29061813659936,1.5717106559521519
1167,12.68733175015788,-10.555956915942563,-13.088237258861625,-37.089148465102326,-42.484577223605314,12.23639005847848,21.582748208636126,-4.74766176264962
1168,12.513783787958333,-0.69418541223886,-6.754246444368432,-45.69347486705139,-46.921262642749156,16.871970282633292,27.246546478262616,2.7714610748711417
1169,11.358925605266954,-7.735388626478432,-15.72924145181673,-49.55143948158894,-57.52458595343097,7.842666997347434,18.037065553335687,6.210556407707184
1170,7.383183579179327,-22.868514885627505,-31.047705197706712,-51.21652465660284,-70.95310295760754,-7.500342925340164,2.0998221594931956,2.131591786423843
1171,7.9459283771004685,-13.155416976646173,-18.02384671111163,-33.15963275486968,-61.17711203846635,3.321926272260958,13.135701314921507,8.738564029645172
1172,9.26486918441757,-2.559752866496906,-2.8997330420162424,-12.87965470681039,-45.41525060231548,14.228823630814434,24.898790502451334,14.698660861132499
1173,4.130378290341413,-13.110374669745834,-10.617149981088414,-12.938931992893526,-47.582557548730804,0.9417008742001638,12.455493775034915,3.7726799970682663
1174,0.5809968448042486,-12.979713115342687,-8.00476603683719,-11.775528493727167,-44.89880717968739,-3.137812580453298,8.85953298740605,-4.157788731665818
1175,3.8742442428895236,1.1348773416422961,7.622019784355164,3.895281279887267,-26.084964010163873,6.299002456169214,18.03645663190751,-0.20783892818625027
1176,5.992704239497973,0.43525776602003674,3.4258036998352015,14.695273345570826,-11.354248359008576,-1.8521967697950927,9.19602144814707,-2.516227982337563
1177,7.014966751552906,3.1703996145172226,-0.8545108822524661,23.244151981686482,7.00950728973385,-8.027324102865759,2.7147772569502253,-3.6232395795751984
1178,11.87099587662659,25.392668020983923,16.191817856869093,39.586673811645966,39.14308180383271,8.950528267558042,19.37232202702261,10.828439970679451
1179,12.87143727713788,30.840331379450575,19.058033675452613,40.37497199512872,54.09180612498368,14.007930949419631,23.13640729686599,19.923096941990742
1180,6.703560574344381,15.980755211903602,4.022396000014952,19.398964181505022,42.341405402374264,2.807156089649612,9.786932955487508,14.42829330560604
1181,3.4303597508911534,17.015890453711062,8.800655235257695,7.270449734869704,34.831007649632156,12.083402855658635,16.60323934883109,15.708763674140885
1182,2.7075951302489996,21.308768822083653,17.348308013166818,6.49211519299104,31.673388530997634,25.818526438170828,27.927173751842187,19.440863813960455
1183,-4.08240073836363,5.346080861296221,1.645989568849093,-2.4772087257412476,15.138825574898453,15.457663153682892,15.647889843822279,7.779021126418515
1184,-12.286296013949022,-4.445194237695002,-9.109526170139063,-8.931645126486268,3.0440773109548864,8.454745625771547,7.089731048748883,-3.789624767364077
1185,-16.190108548428576,-1.324889082185729,-4.397902880178567,-6.757520505251736,3.6212581121097926,14.78562217897399,11.171409451355625,-4.522478240477324
1186,-21.23189537855407,-13.500564269336177,-13.223965478378616,-18.083024911832112,-7.2173421999519105,6.473925597276111,-0.800530482236395,-12.061586881583763
1187,-25.600414841592514,-25.408865723740746,-19.929851966525717,-35.994977149690705,-22.156889770727634,-0.42242164699471973,-11.956376217517375,-22.152130388293948
1188,-21.752625687818465,-13.552729611912463,-1.5681257109622075,-32.797940968177286,-15.701668531419276,17.114998753261784,2.445514581435196,-17.342993659857356
1189,-16.67417007713268,-10.571708643268675,2.8547241672031403,-18.821033518417675,-3.7750091688869567,20.541455658543846,5.549341477727448,-14.969640584308436
1190,-18.052516310772603,-30.27659641734691,-23.982130970913136,-8.93693631731717,0.0700736714909489,-8.140929289331815,-19.700112844408338,-28.142538366740652
1191,-18.162390885320303,-38.41986532331351,-41.56977921390939,10.41479612820171,15.70482150134153,-28.935788665156984,-34.856801459375845,-33.56774046353346
1192,-14.301512114948238,-38.18554755923141,-47.00517657428327,30.57522023581032,35.423919685654795,-37.34623333410978,-38.94366870193226,-26.57281326653347
1193,-13.287840152946865,-49.98917389653677,-59.75873367486361,27.066530077545888,34.045971212440406,-51.66463097913428,-52.209807485175,-24.49432541569611
1194,-11.204382494192204,-45.762254267088956,-50.982970410702656,16.42711512908251,29.457107364747078,-43.88355884838518,-45.931529793962056,-17.227283826207014
1195,-3.8071665569075117,-17.766471771286017,-16.485424661933994,19.55893705174245,38.79328272513512,-10.506022672473506,-14.587928714568449,1.3075363332452241
1196,-0.3771748865751374,-6.154305350458172,-4.659995272218643,20.49091210435273,40.66826680729264,-0.0359413057005149,-4.5312984289782126,6.095438722282573
1197,-2.548796517540758,-9.14258388189075,-13.408985957123246,16.660400660668532,34.29133841165648,-10.371417373311532,-13.340006273331584,-2.3586841720477736
1198,-0.994145286481056,-0.17686478184823162,-7.286977954871628,25.133821142141635,39.056988385444505,-4.857269699625252,-6.808344724293061,1.7167875078003803
1199,1.3998428115114327,-1.350994167211011,-4.973715008682179,31.859878910736917,38.95194807718395,-0.7831398119885762,-4.530318197318373,10.754754402622394
1200,-2.030875010519686,-22.321238233739034,-18.675419061485584,21.824029789853512,21.228259150272336,-11.473606886093599,-19.125229126092776,9.87659165672017
1201,-5.0436699069644595,-26.901372614066677,-14.810039848029792,15.934109518844517,12.192023826824554,-6.104220967562354,-17.184734330447643,13.582038152666396
1202,-5.7065260840087815,-19.476091340204874,-3.7072617177921994,18.97735570527985,15.537739372981335,3.587806043852087,-8.114251697529564,20.30101373701574
1203,-10.753284224195426,-32.18434005846619,-22.120184723011707,9.849871707730038,6.646436870763784,-18.395242110719025,-27.363695348794852,10.575413691395124
1204,-14.638574028816386,-43.37374804027944,-41.77268964979793,-0.2550105108109939,-3.1229178441461665,-41.89604283783456,-46.89111234494864,0.3408251563653284
1205,-9.207469877730272,-32.89035735481964,-34.22931604808036,9.680133743012869,5.361055336302362,-36.553162525867684,-39.180605003464635,9.158215642226969
1206,-2.7008305266433794,-30.610102766019303,-30.46193969022109,21.873238562728805,11.512277959837377,-32.504122368916946,-35.35807809890194,16.55886528185208
1207,-1.4178665867316345,-36.032390510580804,-33.38640185242313,25.72831069251883,9.520087390644484,-34.465478429658056,-38.759979081032675,12.225922565302348
1208,0.308453447591452,-20.676876071199302,-16.42950791252051,37.899705633056975,21.80307579588544,-18.743001433818208,-23.349410508899975,12.617021318525714
1209,0.4800079815780185,-6.432992375400927,-5.169300552030898,48.172315557460095,35.54806985637296,-11.317181625516492,-14.125102004165136,10.981269665654512
1210,-5.9639236634406725,-12.70263190785271,-19.137574717996603,38.5755327879408,29.274675692928668,-30.264608223816882,-29.892701542486908,-3.541563934054753
1211,-10.80175326558582,-7.046500375730238,-19.54758542962134,29.917908047096304,23.214423052978045,-35.61718517802727,-32.07923949099374,-9.848290776627406
1212,-10.10239619730396,11.150534329123625,-2.5716625802426583,31.825331375294677,23.39070089204589,-22.26322063597025,-17.102331776458065,-3.0731616594013693
1213,-12.973460773848103,8.220471477989005,-4.722707952806758,20.760275434736517,5.265461866766547,-26.506298916068722,-21.721186550865813,-7.786356654809026
1214,-18.612406374216633,-0.061473107591325515,-10.734683501093047,1.3185067398778951,-19.6668074512299,-34.832032841971845,-31.630435455010964,-20.067404197848923
1215,-18.757709290035066,8.438846479521452,2.1467278258460656,-4.518156123660105,-24.98359372232044,-25.53416555590242,-24.404730429696684,-21.09886985309951
1216,-17.889148099961787,6.841387229204888,3.1722639197560287,-9.158169235061166,-25.005902218083154,-28.62487195257818,-29.414316035449588,-23.421368790457088
1217,-19.876639243837282,-6.651943951440564,-10.596691127599337,-20.847719753196763,-28.64713716623455,-46.42830032677922,-48.40734093567387,-32.87222059489914
1218,-17.43748832236503,0.05640313816633835,-2.2617079928856345,-20.460436396787003,-18.563563684125555,-41.70988234241654,-44.675030487102724,-29.722178364092557
1219,-12.085975814804794,11.797711658775734,14.153533894340354,-14.549648487559402,-8.335381652811453,-27.762303743824678,-32.47316946006412,-20.29153724548418
1220,-11.824731558333669,5.479693588513635,12.831637829814877,-22.85161936294708,-20.086251430654563,-30.539213670388946,-37.5424455938192,-23.90096785510068
1221,-11.002137036454005,10.740477004750094,23.820135302918807,-27.298863894649998,-29.946585110141662,-20.810093537413934,-29.763129773255706,-24.739066443355128
1222,-4.435434853591632,34.71997990361674,52.71508384147814,-13.120447450176533,-19.88957245524304,7.30294312998914,-2.3486243907178963,-12.013886662325593
1223,-0.7989053358907832,42.37267723650142,58.34200137876638,-0.4057857832237133,-9.65372395315212,12.84459195998679,5.244700274965762,-7.207934003359167
1224,-1.6300491486981872,42.032240233819024,48.794332000278494,9.219812783105418,2.6061099494444484,2.325559058974334,0.4134707834664022,-10.287101544363908
1225,0.7395345038701291,56.859418279408146,52.98798635867316,30.87654569323166,31.823369745220244,3.3651339134628877,9.513336385467152,-3.4816806255566526
1226,3.070199125721128,60.59246220393182,46.971321024477234,46.737536240932954,54.63573597202501,-7.360906346351822,6.966562796532902,0.800140163077538
1227,1.8622435752455302,47.5875812807515,27.511287530864365,41.49689839632589,55.356289829388956,-31.721145675206532,-11.223488098342076,-4.6611667784914195
1228,5.3530835094099,55.48532187866317,37.171744630857226,35.72887607702218,57.251216709703385,-25.94896083785735,-2.753658876604031,3.1974281771960738
1229,12.63322996689718,75.357710392106,64.66240269312587,32.04284925296879,59.923397165896034,-0.39111847958736945,22.552395686452538,21.256791037691272
1230,12.706063730361855,74.77603339302988,69.63724224650463,12.938738989259122,43.34492251617799,4.301555441895847,26.412631663102356,23.718352846386576
1231,8.128164105592026,72.85188219175942,68.90215082617341,-5.655393466326191,26.424187550573905,3.8546763907958432,26.5254566982187,18.434454218018736
1232,6.350279501789928,80.10292156133583,74.47363515037303,-6.883003643103115,26.345649609902118,11.295599565704308,35.63632333558385,19.333994378949555
1233,3.046509543715226,66.84906141572895,57.410335093557805,-11.285963670728858,20.209405984812182,0.24739399981907617,25.437249846637386,12.541167103387458
1234,-1.8098538091701835,44.327933121518946,33.35373288198597,-23.693096207716096,5.356820501893022,-13.422205934485937,10.176536754150066,1.5221596760079936
1235,-0.751694552558313,44.25918502763284,38.281738225379776,-23.528239828060105,3.6489809724860507,3.7287308018879086,23.3369111438322,6.356133955841944
1236,1.2705150091079846,42.146436881652065,43.15507433562969,-20.375991161033273,1.918946794163296,19.88595636607311,34.816608387809694,12.417185056100884
1237,-2.9587758289479495,18.581137468944252,23.367974505628432,-31.267731317309746,-16.442631731577936,9.066818665524288,20.052281706296,2.45555860277502
1238,-5.522280988871829,4.188246389613955,11.979961079547671,-38.5432252405049,-29.519932152732554,5.274767345321191,12.570885275365725,-3.62096217534919
